Id,SalePrice
1461,138443.59945157618
1462,166578.23581195908
1463,163727.03031851695
1464,178484.10498396744
1465,212279.95459423936
1466,172869.82189938094
1467,164859.25257541775
1468,161918.79583354498
1469,199394.86741967074
1470,112467.8733540914
1471,202877.4162177684
1472,115364.06872539691
1473,108651.4555004187
1474,166912.4919448555
1475,141059.84666979063
1476,310492.14014107
1477,261588.93152035057
1478,282900.4647356795
1479,273473.7119376966
1480,387008.18275107467
1481,293001.1843102325
1482,218585.15989550762
1483,177774.5196873897
1484,179712.78298046737
1485,161499.33644632238
1486,196076.75354468258
1487,314896.80068773613
1488,266683.7346681405
1489,200803.01095097768
1490,196148.03412906005
1491,195133.99731044704
1492,123746.46089888026
1493,184980.85721105183
1494,281444.8801975994
1495,278486.83647445845
1496,213249.7128922998
1497,202939.4075936451
1498,164376.00989453567
1499,164376.00989453567
1500,149318.55814309404
1501,165822.8057515838
1502,157031.45991554088
1503,257069.17361707997
1504,233028.62477543607
1505,219188.86170962197
1506,227363.22198346356
1507,245953.97427362076
1508,216661.8426499577
1509,171847.6411786816
1510,156897.57903731466
1511,155807.3557517461
1512,182279.99724176383
1513,175701.46801770595
1514,160143.53176207462
1515,210533.03595016903
1516,172088.73085333104
1517,148080.2365814287
1518,193964.54149821628
1519,219658.53742082755
1520,133705.74542646605
1521,139326.09039573997
1522,189395.93198323675
1523,111576.22122533395
1524,121146.8892987897
1525,118939.24626252538
1526,117753.20211878003
1527,117461.99927570487
1528,140198.64803158678
1529,151664.40717036894
1530,184450.17162330815
1531,132050.69910017867
1532,92615.59296536943
1533,170497.03901405382
1534,139407.3367451643
1535,148326.85091230395
1536,134162.76845103665
1537,85573.57474898384
1538,194759.42538128543
1539,235689.67101248814
1540,153203.5590452965
1541,175324.0027740274
1542,153741.6301818209
1543,210509.0132671491
1544,77993.93167322857
1545,125477.61668265294
1546,153881.50088372972
1547,133198.6715372957
1548,149933.1655505126
1549,129602.89836936948
1550,159191.84443314088
1551,144636.5194280523
1552,166840.33764630643
1553,133073.1569044178
1554,132894.76244850102
1555,174457.79991668242
1556,112610.6001052516
1557,124685.05718309118
1558,114513.01118962993
1559,113466.26397006566
1560,161880.03996983712
1561,152245.9849656183
1562,118120.24637649785
1563,108175.86357723808
1564,173461.72517615897
1565,146769.14578931648
1566,222238.1871728457
1567,93344.03869592233
1568,206825.27620906453
1569,127002.39003967648
1570,141232.7223226931
1571,116859.48368123712
1572,139786.02290305236
1573,219060.2361943593
1574,161848.8924397007
1575,209928.69680553244
1576,231322.19962796743
1577,197349.79430354142
1578,163224.6277158979
1579,136669.14236452788
1580,200359.70789017336
1581,123730.02719513461
1582,126170.90502363301
1583,297473.25805588544
1584,232406.24650747556
1585,136567.535412247
1586,32434.902700413237
1587,101825.45352177625
1588,139966.29120491704
1589,116004.67684530781
1590,146364.25041508302
1591,77897.04225005396
1592,137674.61902184656
1593,135943.41279247776
1594,126563.69421137206
1595,125648.81334458958
1596,227304.57380927063
1597,194169.31237158156
1598,181334.32834402187
1599,195352.1356706221
1600,206246.61512933613
1601,23346.616654770696
1602,149583.56973346416
1603,95707.94758524565
1604,242992.13565699785
1605,252531.39849660988
1606,175770.45099574514
1607,258125.8777253976
1608,214682.0107194492
1609,190758.5898113108
1610,131289.57738013176
1611,155673.39904357685
1612,182114.5105727666
1613,178638.3992991654
1614,113402.70045866916
1615,68493.91575285338
1616,68493.91575285338
1617,90566.29646645379
1618,113184.71167841207
1619,123188.82747097037
1620,221042.89881431742
1621,141235.30156706757
1622,137032.94381527
1623,251383.4634709913
1624,205269.68424596667
1625,140284.08461602314
1626,193249.107463545
1627,179392.67668989164
1628,261679.16826523189
1629,174124.33772165028
1630,311664.8566168246
1631,226544.18952497136
1632,247620.40854014858
1633,161669.21828765312
1634,179119.4650737255
1635,162230.3793093401
1636,166059.30746609266
1637,189832.33330711862
1638,218321.28669364698
1639,202856.4299850731
1640,251354.22428424464
1641,195205.9982386838
1642,215937.87985880545
1643,237153.2284038217
1644,229480.86296584085
1645,189318.29744324987
1646,166135.61688608
1647,187549.42525566946
1648,151655.31224474593
1649,127292.3796529485
1650,114105.40335779628
1651,114105.40335779628
1652,115364.06872539691
1653,116856.89502443135
1654,169346.27472305537
1655,172290.20811628754
1656,166912.4919448555
1657,169346.27472305537
1658,166912.4919448555
1659,143361.2872141354
1660,149423.7945364273
1661,338382.80488020275
1662,325684.7934507963
1663,320680.3874107423
1664,383454.07184465165
1665,292609.3555596202
1666,285862.288309715
1667,292334.54494953505
1668,298861.9927969642
1669,265925.494209644
1670,298647.8052476082
1671,241230.6105924897
1672,356891.7976146505
1673,276252.7090803362
1674,266804.0078162163
1675,184032.30552573234
1676,188306.8063895082
1677,200539.3523880762
1678,380985.82050001866
1679,306138.3631248576
1680,289438.14277101244
1681,245942.5231249816
1682,265525.4567525067
1683,204431.2906442767
1684,175762.27359499887
1685,161377.55951648153
1686,183619.43032267375
1687,161499.33644632238
1688,192172.82543570927
1689,189508.65822328566
1690,180127.09811351498
1691,169407.06675389904
1692,244016.90555157914
1693,161499.33644632238
1694,164634.36053586297
1695,164323.56638152944
1696,254559.0465946147
1697,164945.57733946046
1698,308885.62862820976
1699,301286.7368523465
1700,233515.87287194183
1701,260895.99465942167
1702,281017.7529286655
1703,261058.3788446429
1704,273567.58796106285
1705,224046.79041318153
1706,353440.2546444189
1707,210246.68554828275
1708,213319.06407890545
1709,284375.43483752327
1710,235724.31886938156
1711,243828.90256412938
1712,260370.1438840343
1713,244797.23208439088
1714,223892.26843140722
1715,203087.52783542214
1716,194582.9013716675
1717,182295.1842868002
1718,128308.73073117668
1719,202370.50939314876
1720,257429.90474956558
1721,185715.59627715062
1722,107792.32668483094
1723,152185.89249520423
1724,231833.31236126978
1725,224860.59332180256
1726,184001.19998060653
1727,185423.142808103
1728,187261.02626281575
1729,159162.54126721038
1730,170873.7990950851
1731,129813.3180715293
1732,140573.62619249342
1733,118128.03890413436
1734,122103.33249967278
1735,113512.48784441553
1736,110526.83524634663
1737,301413.52516047546
1738,207623.31467674207
1739,297558.84800350753
1740,220198.40792855312
1741,181524.05279647157
1742,165822.8057515838
1743,181511.40424167205
1744,256037.9989021971
1745,236850.71249367157
1746,243945.37698579702
1747,233145.5852994038
1748,232546.84272924298
1749,164964.46710957258
1750,158436.39407560506
1751,232407.11711511086
1752,110166.29864261733
1753,182435.74070686783
1754,227707.59316523565
1755,178640.68540307545
1756,105467.08258461012
1757,109917.49425944494
1758,162414.9780594114
1759,182623.6701389523
1760,171267.97700033177
1761,163879.36485025205
1762,185622.8432115952
1763,183545.18277567302
1764,119471.12306952412
1765,216175.5247459627
1766,194993.49808586022
1767,205298.7136768583
1768,133228.2245824703
1769,195649.89637701574
1770,136570.69017092558
1771,138487.43143345224
1772,156695.94065736793
1773,120930.04348657656
1774,211265.04057323863
1775,142880.11879587028
1776,130543.53485475466
1777,99634.17876752652
1778,119304.65446820133
1779,119583.2631325952
1780,179848.5919084882
1781,134709.24277948088
1782,73856.55050652521
1783,155859.03423152762
1784,84156.967657086
1785,124653.41644160845
1786,199865.79493381246
1787,197134.57134451304
1788,7690.268254359209
1789,125275.10016611381
1790,62221.27460302436
1791,266713.76099769253
1792,174161.0827914731
1793,156670.01056509494
1794,149081.6437053642
1795,147230.62045598117
1796,123467.05078447526
1797,177767.46233302448
1798,124138.15008881723
1799,94433.16327939645
1800,114764.4387510047
1801,124983.59874135241
1802,178683.86511388153
1803,184544.00164730882
1804,136689.05837115418
1805,139378.01930194034
1806,143154.38677575416
1807,187268.5900576929
1808,124952.73505142768
1809,102771.21826692624
1810,147252.92003914484
1811,102230.6907313221
1812,111743.49580055545
1813,128291.8472828604
1814,95935.70012242577
1815,18414.69155197304
1816,97058.46211960004
1817,147500.63225469657
1818,186915.77794734825
1819,136194.11627979702
1820,59431.914509002934
1821,154105.56183607687
1822,182623.9771632622
1823,29445.847898979482
1824,156176.46544409767
1825,131623.5930531506
1826,110851.89796388132
1827,117222.14296142675
1828,143928.0212836357
1829,199271.73363032902
1830,197471.41894374986
1831,185047.9093386611
1832,153353.56315922615
1833,174679.2567726929
1834,144832.57646759247
1835,173100.8147501588
1836,182310.5312098334
1837,71003.51754734895
1838,146279.460854803
1839,69396.44758563204
1840,115124.90589760453
1841,130989.84700292398
1842,106595.32632171354
1843,148339.2479542805
1844,139024.8482517437
1845,147974.02827813767
1846,165025.74036569736
1847,174417.88835841577
1848,-2480.3410895363195
1849,108936.9364852322
1850,129727.80206284355
1851,155595.85975946055
1852,125618.30641682242
1853,123078.61979849631
1854,173880.1768604422
1855,161688.99118163084
1856,214266.91951888375
1857,160042.3914532562
1858,178078.0488149435
1859,127667.69289035589
1860,163611.93096658157
1861,126500.88064140038
1862,290848.1544267104
1863,290848.1544267104
1864,290848.1544267104
1865,302715.58236518805
1866,291991.5679253655
1867,257348.2172459861
1868,260976.07665255753
1869,205813.2941082181
1870,233255.12875848642
1871,256174.02796797216
1872,159586.8975014865
1873,222976.2915440835
1874,128871.12007633745
1875,213170.78532882873
1876,187896.06594389374
1877,213495.50536671485
1878,219935.27485913917
1879,115760.82221859024
1880,126922.83805336701
1881,271762.1917840137
1882,251114.56866549957
1883,202710.01612792164
1884,217129.52382623823
1885,231435.63788730087
1886,259867.89629543503
1887,207507.0773932779
1888,262153.0807196354
1889,154721.63751461136
1890,127781.46757845886
1891,145279.00643952645
1892,94922.20610581781
1893,136515.66283582247
1894,155880.4043127877
1895,156358.72611522995
1896,122570.11261302698
1897,124259.9419368947
1898,126375.72261388521
1899,157146.51464990602
1900,145094.88596398832
1901,154844.60230745666
1902,144727.67569881902
1903,234009.53269512486
1904,136163.09626294248
1905,200034.37995818217
1906,147589.9056532794
1907,217272.20854999527
1908,134723.53954764665
1909,146391.38802129132
1910,146391.38802129132
1911,188368.10742265984
1912,272713.21440226986
1913,189723.6020331717
1914,61538.25971898096
1915,240488.013635866
1916,27174.371110365828
1917,254715.1913305663
1918,133869.8562207492
1919,170889.66957699053
1920,198749.55058195966
1921,319792.0078836295
1922,287681.66929142317
1923,202262.07668138528
1924,222310.28319259075
1925,216057.3403435257
1926,318592.18665237573
1927,126922.58459366704
1928,165472.81703097245
1929,105861.27161062154
1930,130779.75795602644
1931,138306.36779443012
1932,133392.5137007032
1933,184296.76301758815
1934,178484.10498396744
1935,159711.37468902982
1936,178608.50717555362
1937,174398.55427694294
1938,163348.06961610809
1939,247343.86207953864
1940,212279.95459423936
1941,179464.50829798487
1942,176784.1709061872
1943,214403.07167152996
1944,281196.8155426565
1945,295027.2330994408
1946,199698.62257723208
1947,268879.9584345285
1948,210915.51522532623
1949,231251.71362537314
1950,199532.3525365168
1951,264582.17926572316
1952,241115.95160479663
1953,170068.08562158735
1954,213209.39115227596
1955,140757.4829942065
1956,333623.5295438317
1957,190680.67268478178
1958,282650.0486191362
1959,170122.6439818497
1960,98047.52397958285
1961,130870.25524876954
1962,115364.06872539691
1963,120837.76515518987
1964,119100.67885314126
1965,168156.51386071753
1966,172225.7568591302
1967,267130.3489261534
1968,324988.2587897153
1969,302893.8007810513
1970,345914.65160166565
1971,378979.9795554579
1972,319158.07575164764
1973,251653.49110187864
1974,277136.3339236725
1975,371252.5349530497
1976,256675.03911124944
1977,304150.76567941776
1978,319980.7292943159
1979,305674.92134768853
1980,201564.5203575772
1981,304908.2792319487
1982,220303.0808462517
1983,220303.0808462517
1984,190411.9401466957
1985,222013.642168845
1986,229214.97200840403
1987,184541.92770802206
1988,164424.80424630968
1989,193142.71285068814
1990,208138.18339885026
1991,200539.3523880762
1992,208746.8998334476
1993,173784.39089688193
1994,229147.6865706087
1995,192875.3216278957
1996,252490.25903612643
1997,296012.690710513
1998,304560.89077139104
1999,231773.34516239102
2000,288324.17286959616
2001,253109.05174980842
2002,233665.5586456515
2003,267885.6619076631
2004,255701.834656976
2005,226009.9849210517
2006,224934.56829875364
2007,258541.5592777311
2008,187491.97645125387
2009,183882.97596598722
2010,195101.84093163133
2011,129758.19406393426
2012,184023.49671970762
2013,175634.72417973774
2014,180824.03007953416
2015,195014.77541867865
2016,187966.2631183248
2017,200435.835333568
2018,124876.28341800929
2019,116884.01698827234
2020,112134.32053307409
2021,107927.05919406566
2022,190171.20905270556
2023,167555.7104799478
2024,232430.98996395
2025,329929.5440395216
2026,191524.44514925452
2027,147611.15800356245
2028,180660.03195472682
2029,167196.53526857833
2030,258111.17188249488
2031,234028.5256907157
2032,245996.79064926459
2033,251294.10844681395
2034,175723.0705405564
2035,206256.14352510846
2036,213079.72002087673
2037,214075.70343560347
2038,310815.3342913654
2039,206690.32765061612
2040,327088.2802564368
2041,240459.18046078563
2042,206035.43831374188
2043,191905.85647112754
2044,218344.22992049146
2045,228982.8482555207
2046,190032.55421395143
2047,147739.41879905818
2048,135652.3375653769
2049,204537.0975724479
2050,194296.85516385094
2051,87479.84430101718
2052,144410.7555210665
2053,128837.33348692607
2054,71421.34444760927
2055,170473.72242209164
2056,122857.22585212035
2057,124831.45706816443
2058,204052.9726820127
2059,135524.19201030582
2060,163539.99026453934
2061,193793.8337903383
2062,135107.78929629794
2063,102001.99379751272
2064,159157.93510424843
2065,128351.11297363188
2066,198826.2902176786
2067,129372.3718632843
2068,206999.80146211345
2069,70675.37373357051
2070,118238.00015355702
2071,76782.23296320986
2072,226381.96206554974
2073,129274.7075520253
2074,197559.29221708572
2075,150969.0211890819
2076,131893.4058365984
2077,143527.01674923382
2078,123255.47988198244
2079,165916.10398635315
2080,133625.39117472374
2081,141709.42556777928
2082,166282.43528904783
2083,157040.46582687148
2084,109204.7008723114
2085,128752.07093794036
2086,119293.65533505336
2087,139456.42902288953
2088,127848.50087800215
2089,90312.62787294172
2090,149614.06453221798
2091,102972.0665306357
2092,142474.35385121126
2093,149160.26261521073
2094,130810.52836146575
2095,191195.16973213636
2096,92713.6523824067
2097,89910.83215581038
2098,185008.07567627556
2099,19973.741646318507
2100,77939.85454244097
2101,155004.45387439695
2102,161510.08072273235
2103,99611.65274192372
2104,196355.21995153895
2105,109240.16906636328
2106,74822.57204955132
2107,244187.42502434633
2108,120149.00013773356
2109,105459.22528458381
2110,128111.26365248355
2111,173765.17736679126
2112,153866.36033435116
2113,115731.01907046448
2114,129460.9481693951
2115,165386.08856935648
2116,125304.14617917832
2117,177869.77487991913
2118,141151.03908213435
2119,129503.96557176206
2120,118222.92947151378
2121,98977.05919226573
2122,101292.33578706591
2123,70147.52583047151
2124,213922.66160194896
2125,189736.04917856492
2126,193991.0948200907
2127,197337.4606352803
2128,154629.85666420974
2129,130990.5534092499
2130,154921.67775779372
2131,204531.9980789353
2132,141586.15372071948
2133,146717.8352381987
2134,145532.80931704145
2135,111992.19400303654
2136,64828.20290620896
2137,121629.89902417501
2138,137372.0949705036
2139,158857.66237654578
2140,119960.28518851608
2141,138831.4944802717
2142,125373.72535732642
2143,146728.07489132372
2144,148611.42648183473
2145,117605.09019573106
2146,171614.09660607766
2147,183428.9287710377
2148,152094.29930401008
2149,158174.16756830775
2150,214577.5339735796
2151,139114.51437091164
2152,144236.38544694704
2153,165782.65369634988
2154,86476.68943839625
2155,134955.11857624474
2156,250631.47466629528
2157,225984.1602486506
2158,219766.37373591505
2159,209833.3150348608
2160,173082.92170097656
2161,267393.7681151656
2162,370461.3671066801
2163,297171.8914322364
2164,251684.98579996068
2165,190614.86680541837
2166,138627.68382290372
2167,210515.79144453944
2168,192189.804508669
2169,195933.75183766813
2170,215414.68153547897
2171,144326.04797689198
2172,148945.91563374613
2173,159218.52898341347
2174,240594.75040111894
2175,281547.80347701383
2176,272447.89568992547
2177,245057.03884887672
2178,222526.83912976214
2179,136567.535412247
2180,243982.85605862545
2181,207344.1838373614
2182,243170.47143626463
2183,208568.02684780688
2184,126620.50721329689
2185,122206.95944036345
2186,164087.85232685422
2187,164255.8394612462
2188,157691.93539515708
2189,262790.101478163
2190,57143.527532687964
2191,57143.527532687964
2192,62890.83362856391
2193,84884.64008528538
2194,71946.12475684495
2195,96799.25955108751
2196,96996.91808680337
2197,110260.97527277347
2198,185126.80665515814
2199,195379.67703374405
2200,143747.37737328612
2201,148545.89068318662
2202,180486.41753849795
2203,181284.40145483738
2204,161388.1209107943
2205,129968.90595878675
2206,148276.1842187325
2207,234499.39932229457
2208,222514.13013417978
2209,213309.23008705815
2210,135345.55050557764
2211,123537.42180554647
2212,127947.50934452948
2213,99234.30361812905
2214,139781.00819017482
2215,104612.10718916301
2216,175505.434865959
2217,23484.170493993704
2218,86586.84930854224
2219,77444.87505240392
2220,76241.62264063302
2221,243162.6607549694
2222,223552.63664692128
2223,275144.39299227897
2224,230692.4478960032
2225,145515.87324096268
2226,175200.0178196162
2227,207512.79180225095
2228,255403.7190710075
2229,228966.64533558494
2230,129984.00926219777
2231,207184.1414672201
2232,192852.0243302959
2233,181182.42853373854
2234,223238.31466739724
2235,207722.6492031415
2236,256375.58993922634
2237,298892.0283933953
2238,226829.5451023823
2239,105916.55060714472
2240,163900.4339341771
2241,164079.58738108777
2242,141086.97949419072
2243,130860.80962229049
2244,85561.32388155616
2245,83498.8836525213
2246,130468.34833057795
2247,102023.61953479974
2248,103088.04369323299
2249,105560.6576138194
2250,126473.67744598087
2251,150641.3279074082
2252,206107.67417098372
2253,144642.84280148885
2254,161054.42249717636
2255,182540.45517388615
2256,180828.91489790927
2257,212753.41722707427
2258,181624.1044663909
2259,174603.73953758023
2260,169780.37424852856
2261,201632.27548453637
2262,214117.2643379984
2263,285367.8814989308
2264,371481.56489026285
2265,188133.72247792914
2266,260462.0275381329
2267,306729.10640942905
2268,318954.73832938727
2269,177474.07251761525
2270,182586.51127558824
2271,233671.03369518643
2272,207581.5370370631
2273,168510.58112714966
2274,180203.57711965006
2275,213929.95740488864
2276,201086.88108274137
2277,198529.40233816026
2278,162430.6201792128
2279,117912.68745631797
2280,95052.12817762079
2281,183921.2215834456
2282,186796.77638051927
2283,121933.04602697818
2284,133470.65731315504
2285,160609.9107228636
2286,123724.5073149178
2287,292123.5791729513
2288,273631.9007186942
2289,314773.60273952346
2290,356598.1065948947
2291,280713.8698902405
2292,336866.71316497814
2293,368279.3029197071
2294,338726.77843672776
2295,378724.80101570755
2296,278871.72319658415
2297,259398.0894649998
2298,298796.49365481694
2299,337739.1537862181
2300,289216.23504169425
2301,244182.47669037752
2302,251414.46901631012
2303,252866.39129501913
2304,266248.6775126405
2305,188401.1638641169
2306,188401.1638641169
2307,182880.52942264086
2308,243168.22560729715
2309,257975.44708997692
2310,218768.35496450838
2311,204431.2906442767
2312,173728.52309779974
2313,164927.0458875324
2314,175297.82720921456
2315,164335.50765149415
2316,173411.2588486721
2317,175332.5987620509
2318,165292.0444290262
2319,176384.2845529299
2320,190515.7708677394
2321,244724.59539605398
2322,186981.6977138798
2323,168343.87819049586
2324,161499.33644632238
2325,217662.67345829896
2326,162503.98346692964
2327,206335.92769601138
2328,208948.16928838496
2329,180545.30955215727
2330,180438.90957723212
2331,321785.3404288272
2332,343581.2076638418
2333,298235.8604557047
2334,250191.51537045644
2335,250071.4970495181
2336,304545.49505244236
2337,209261.378046514
2338,260423.18888968945
2339,232245.9616433821
2340,345032.4764319337
2341,215042.98636110872
2342,232909.26812511176
2343,224723.113132754
2344,225810.04768160632
2345,265437.4535167934
2346,222947.68324837758
2347,204496.41850720585
2348,227259.3201920106
2349,159015.92006995901
2350,255986.40134689794
2351,243351.2096299103
2352,260548.7208107884
2353,248379.64737651026
2354,123363.50289000382
2355,143794.6443873638
2356,150480.64151548943
2357,216005.6128274477
2358,188065.28612420696
2359,135339.95142465184
2360,112475.37072901707
2361,152718.58440750075
2362,255239.60014392046
2363,136601.5173333026
2364,161450.93482468798
2365,222750.52165180724
2366,199590.40538184415
2367,232973.56423813372
2368,199165.96239851532
2369,236669.2669278371
2370,164920.00174920296
2371,168788.8192362511
2372,208955.2249805382
2373,243116.04839123902
2374,298585.1846836364
2375,228784.50939498062
2376,278655.9982492385
2377,325458.5403658788
2378,154255.59067868599
2379,228296.49508660636
2380,156738.44410742098
2381,181397.61315452727
2382,208549.89824146428
2383,220172.70582782273
2384,225853.64275996928
2385,161437.73004451155
2386,142898.30864711636
2387,125544.64434754959
2388,106777.3685226608
2389,131778.58014885575
2390,139541.8315123909
2391,152334.33807230857
2392,112724.17511218946
2393,183750.9601190169
2394,154352.49183134237
2395,205796.6443493025
2396,160934.76865250123
2397,208783.18570344
2398,127869.53321561788
2399,36065.00095727353
2400,25459.47894383699
2401,105142.79151624354
2402,130738.31609583992
2403,207931.29335092707
2404,141688.6367148179
2405,176555.12272990055
2406,133256.657347943
2407,122195.3013133913
2408,154200.20411907398
2409,135532.63865765865
2410,201170.5937460122
2411,114862.72210061777
2412,150009.8056304456
2413,141671.54218463183
2414,127039.83185970172
2415,184490.4885298784
2416,144471.77935288983
2417,140755.53833501163
2418,111635.24838316126
2419,139443.4343184859
2420,120154.548345452
2421,140705.29685245923
2422,121999.76992741667
2423,104691.33528567126
2424,168131.60474406145
2425,275460.9203227978
2426,143273.77445630604
2427,113494.59000913906
2428,175262.2274918368
2429,108765.34103568917
2430,132941.42854530108
2431,132801.15618555064
2432,123555.27877348673
2433,137873.86712287407
2434,143141.95530874387
2435,156331.82900823234
2436,84812.1945459604
2437,109046.6789183415
2438,113523.35072740924
2439,135510.64080774676
2440,167522.84014863346
2441,115676.04112084699
2442,110737.796543459
2443,127843.68362179323
2444,138611.27037229884
2445,92754.8004283896
2446,152285.37115282004
2447,234930.5485250203
2448,163584.20405027753
2449,132969.35140281962
2450,180905.97476742126
2451,128391.69526077807
2452,240872.87273551594
2453,72256.16420207731
2454,97510.10732763822
2455,116024.64679224236
2456,138739.15688095748
2457,118992.46433365913
2458,128531.96461614763
2459,107393.07072522878
2460,170384.09124091922
2461,123906.78674387661
2462,135848.60700497325
2463,135132.41285198912
2464,208230.35513521638
2465,168196.247462479
2466,149172.36821858073
2467,172436.88740153756
2468,111964.66387708054
2469,124767.36759512743
2470,220144.15727523778
2471,198726.3085596228
2472,229373.75183914969
2473,124836.70666456586
2474,116835.25359853148
2475,232865.7020723825
2476,118842.92585684324
2477,119043.24185769807
2478,179724.60955469412
2479,117668.0737369236
2480,139896.53514932908
2481,122186.85466603847
2482,127988.74258684547
2483,109317.5719609257
2484,134620.34402057398
2485,114445.50428131205
2486,150069.21336993354
2487,217346.13057595026
2488,152695.9555428707
2489,168924.91740538634
2490,135628.34274961386
2491,86154.08048837283
2492,191546.12938520603
2493,140657.6145531334
2494,182772.37264642274
2495,102696.49010465597
2496,240882.44195745006
2497,169006.65321871566
2498,115577.79397661719
2499,69499.61598865926
2500,122016.32956806698
2501,147438.5356933868
2502,143884.25723320563
2503,118517.9915640456
2504,198394.83404759679
2505,209682.79724887141
2506,270578.62142478145
2507,314022.6392064716
2508,270578.62142478145
2509,240516.1258302455
2510,241133.01754997764
2511,195782.09693768458
2512,209247.14745183563
2513,217483.8530737501
2514,228147.82657225122
2515,154978.12536913666
2516,155176.69443355044
2517,125387.85871192373
2518,125678.39585077733
2519,218252.32488008682
2520,203534.62845685147
2521,199186.58144553186
2522,209764.237713793
2523,124002.01383311971
2524,131461.84361630777
2525,142782.16605160027
2526,156575.0523466731
2527,112584.7893798929
2528,123206.4600270137
2529,130870.25524876954
2530,108707.29995364259
2531,233812.7688307304
2532,221591.5841407684
2533,203158.81383483316
2534,236353.32314150955
2535,280104.1393040056
2536,221712.00957329088
2537,215988.143783335
2538,187165.75441987533
2539,191643.2139915009
2540,178721.50265185587
2541,183647.4966307492
2542,148162.1939965592
2543,120783.68106669383
2544,129720.95296618808
2545,155367.47130538634
2546,177354.0604767331
2547,157289.76055849856
2548,169466.3052738366
2549,146340.95338118664
2550,615675.4601474828
2551,145279.00643952645
2552,123327.59100869641
2553,57143.527532687964
2554,114698.59315267578
2555,113737.71168363429
2556,87890.88916811656
2557,111119.75075972738
2558,184776.51562337152
2559,155977.06183599922
2560,135583.31041780795
2561,136425.74960891984
2562,139771.08041561692
2563,143099.4522617113
2564,185094.4369202265
2565,111279.2844845716
2566,134801.14771575082
2567,146205.6075255907
2568,207226.64561698935
2569,199346.1114078093
2570,136035.0304708695
2571,186914.10031140054
2572,189782.6850880678
2573,238386.25348071265
2574,268220.6900173361
2575,167791.0097985619
2576,124155.0677650496
2577,169444.24580220616
2578,92887.06398316429
2579,26387.96358112883
2580,143878.3364079615
2581,140882.23389002238
2582,110590.95957062385
2583,239335.5892545043
2584,169522.9800107163
2585,186353.6853190573
2586,210868.0482279436
2587,211623.67231655435
2588,149158.9411816703
2589,156657.35227695797
2590,214731.33260387304
2591,206538.27312608948
2592,225846.80524553696
2593,235665.65280860075
2594,194278.6655657516
2595,211381.1645229843
2596,282870.78217737394
2597,200783.71987483546
2598,243510.87429635844
2599,322973.0191490624
2600,169040.0494284617
2601,146043.07349745737
2602,88513.66030528143
2603,85902.37407749912
2604,68493.91575285338
2605,90566.29646645379
2606,146753.39564442536
2607,182989.3582418463
2608,189446.3258747335
2609,149410.6403522071
2610,80678.83610736599
2611,158215.49458304525
2612,150203.95922667903
2613,103088.04369323299
2614,109893.32151294546
2615,172793.857489733
2616,140119.7494098431
2617,232974.29169700702
2618,201017.05241790175
2619,244200.01817412302
2620,166107.90481928602
2621,173252.2735893342
2622,180989.60327211334
2623,242975.59635195008
2624,276498.957377479
2625,315659.5095222566
2626,162527.1632551853
2627,202582.01838911092
